id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
452721,"Stylish, modern, central apartment",2229391,Mariella,,San Giljan,35.91562,14.48328,Entire home/apt,60,5,3,0,2018-07-29,3,83
13949782,Award Winning Style & Comfort in St Julian’s,5221932,Christiano,,San Giljan,35.91305,14.48354,Entire home/apt,200,2,113,17,2021-01-02,4,347
28729740,San Ġiljan Superior House,213498165,Alex,,San Giljan,35.91339,14.48566,Entire home/apt,215,3,1,0,2018-10-26,1,33
10116202,***Home Away From Home***,51914311,Stefano,,San Giljan,35.91769,14.48941,Entire home/apt,75,4,88,9,2020-09-26,1,101
22561124,BV7 - Bridge view entire apartment,118489013,Ed,,San Giljan,35.91774,14.48815,Entire home/apt,55,3,35,5,2020-11-30,12,191
47572467,"Amazing penthouse SLPS 4 in central St Julians, PV",222527557,360 Estates,,San Giljan,35.92155,14.48984,Entire home/apt,200,3,0,0,,109,229
32135167,BRIGHT & AIRY 2 BEDROOM FLAT WITH VALLEY VIEWS,8543664,Jonathan,,San Giljan,35.91744,14.48769,Entire home/apt,75,6,1,1,2020-02-13,2,123
19921314,Brand new Apartment in the heart of St Julians,34490120,Bekki,,San Giljan,35.92029,14.49048,Entire home/apt,100,3,60,0,2020-01-01,1,178
44161555,St Julian's Penthouse with Terrace And Sea Views,40004498,Nathalie,,San Giljan,35.9205,14.49146,Entire home/apt,76,14,4,4,2020-11-14,5,360
19028590,St Julian's 450 sq meter Villa with Pool!,2337423,Alexia,,San Giljan,35.91939,14.48711,Entire home/apt,100,2,69,3,2020-09-26,8,361
3512173,"St Julian's 1 Bed Apartment, Central Location",15139520,Mariella M,,San Giljan,35.91793,14.49017,Entire home/apt,46,1,71,3,2020-12-09,4,346
35406048,Spinola Park 1-bedroom Apartment,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Entire home/apt,53,7,0,0,,126,314
11367474,"St Julian's Studio and Garden, central location",15139520,Mariella M,,San Giljan,35.91768,14.49008,Entire home/apt,45,1,72,5,2021-01-20,4,311
45444437,Spinola Park - The duplex penthouse,1774894,Short Lets Malta,,San Giljan,35.91857,14.4907,Entire home/apt,77,7,1,1,2020-12-20,126,340
35930086,Spinola Park 1-Bedroom Apartment,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Entire home/apt,76,4,2,1,2021-01-09,126,341
15003867,Designer Apt - Luxury - Super St Julians location,26826013,Steve,,San Giljan,35.91737,14.49015,Entire home/apt,80,7,60,3,2020-09-01,2,245
26102267,St JULIANS (s) 4 min to CENTER free parking WIFI,194905935,Aneta,,San Giljan,35.91731,14.49006,Entire home/apt,79,4,39,2,2020-09-28,2,37
34860466,In the Heart of Saint Julian's - Spacious 3BR Flat,40004498,Nathalie,,San Giljan,35.92057,14.49012,Entire home/apt,83,14,7,3,2021-01-03,5,324
27089054,"Modern, 3 bedroom apartment in St. Julian's",203855966,Ivan,,San Giljan,35.91316,14.48357,Entire home/apt,250,4,38,3,2020-02-25,1,91
31682937,St Julian's Malta prime location- cosy place for 2,237574588,Chantelle,,San Giljan,35.91983,14.48927,Entire home/apt,75,2,9,0,2020-01-03,1,275
43177328,House with Rooftop Lounge in St. Julians,187433418,Joshua,,San Giljan,35.91863,14.48972,Entire home/apt,120,2,1,1,2020-08-15,2,363
26105105,Shared Room in Bay Apartments (A2) - Women Only,128186504,Janice,,San Giljan,35.91998,14.48925,Shared room,24,4,4,0,2020-01-07,6,0
26105940,Shared Room in Bay Apartments (B2) - Women Only,128186504,Janice,,San Giljan,35.91823,14.48944,Shared room,24,4,2,0,2019-05-26,6,92
26105672,Shared Room in Bay Apartments (B1) - Women Only,128186504,Janice,,San Giljan,35.91847,14.49101,Shared room,24,4,3,0,2019-07-26,6,92
44085444,Comet Guest House Summer,288055622,Jorge,,San Giljan,35.92104,14.48712,Shared room,9,2,3,3,2020-12-12,18,40
40461531,Beautiful Mansion with pool in St. Julians,2987073,Pit,,San Giljan,35.92034,14.48739,Shared room,11,1,0,0,,15,365
32009583,35N- Designer Seaview Boutique Hotel Room w/Balcon,19460842,Amr,,San Giljan,35.92215,14.49132,Private room,80,1,0,0,,25,336
47534087,Comet Guest 3,349739595,Comet,,San Giljan,35.91768,14.48654,Shared room,7,3,0,0,,18,59
32010236,35N- Luxury Hotel Room in the Heart of St.Julians,19460842,Amr,,San Giljan,35.92205,14.48958,Private room,80,1,1,0,2019-05-02,25,336
32010462,35N- Contemporary Designer Room w/Partial Seaview,19460842,Amr,,San Giljan,35.92235,14.49114,Private room,80,1,0,0,,25,336
32008445,35N- Enjoy Seaview Sunsets at Luxury Hotel Room,19460842,Amr,,San Giljan,35.92273,14.49133,Private room,80,1,2,0,2019-09-19,25,336
19042322,Rooftop boutique suite with huge private terrace.,132453568,Papaya,,San Giljan,35.92242,14.49082,Private room,60,4,7,0,2018-06-10,4,177
31755200,35N -Luxury Penthouse Suite w/ Private Rooftop,19460842,Amr,,San Giljan,35.92232,14.49022,Private room,140,1,0,0,,25,336
44355754,Brand New Guesthouse  - St.Julians,349296546,Matthew,,San Giljan,35.91531,14.48504,Entire home/apt,377,3,3,3,2020-08-16,21,1
41910604,Nice Villa in St Julians with two big terraces 5,98349920,Richard,,San Giljan,35.91535,14.4832,Private room,40,1,0,0,,14,365
43204733,Escape to St Julians Superior Rm with StunningView,137633608,Robert,,San Giljan,35.91275,14.48467,Private room,70,4,0,0,,3,365
42131688,san julian apartment deluxe,225619832,Luigi,,San Giljan,35.92225,14.49145,Private room,40,1,0,0,,1,270
10306435,"8Villa B&B in St. Julian's,  triple room.",51419938,Barbara,,San Giljan,35.92218,14.48998,Private room,75,1,7,0,2019-09-02,9,306
39887621,PARADISO RIVIERA 7*,307168780,Blue,,San Giljan,35.92559,14.48997,Private room,100,1,0,0,,15,365
10096437,Beachside Suite -St Julians,15340916,Nigel Anthony,,San Giljan,35.92578,14.49048,Private room,25,30,2,0,2016-08-07,4,90
41856788,PARADISE7,307168780,Blue,,San Giljan,35.92455,14.48843,Private room,100,1,0,0,,15,358
26387315,Urban Oasis St Julians Garden,166540910,Urban  MT,,San Giljan,35.91707,14.48784,Entire home/apt,68,2,17,0,2019-10-15,12,0
47949589,"Villa Swieqi seaviews, girls shared room",372885293,Jose,,San Giljan,35.91735,14.48655,Shared room,9,1,0,0,,5,119
40719551,Villa with Pool in St Julian's Paceville English,2987073,Pit,,San Giljan,35.91976,14.48794,Shared room,11,1,2,1,2020-02-08,15,365
44085354,Guest House Comet,288055622,Jorge,,San Giljan,35.92104,14.48712,Shared room,9,2,1,1,2020-12-09,18,61
39915184,Beautiful Villa with pool near Paceville,2987073,Pit,,San Giljan,35.92127,14.48791,Shared room,10,1,2,2,2020-09-13,15,365
6060284,Charming central apartment,18673912,Mark,,San Giljan,35.92173,14.48976,Entire home/apt,27,1,166,12,2021-01-15,7,345
42185482,Student's Villa of choice in St Julians. Paceville,2987073,Pit,,San Giljan,35.92028,14.48696,Shared room,9,1,1,1,2020-03-28,15,365
6563065,*St Julians* Amazing Location Opposite Portomaso,34332444,Eva,,San Giljan,35.92175,14.4914,Entire home/apt,33,3,173,6,2021-01-27,4,304
40460988,Beautiful Mansion in St. Julians' colse Paceville,2987073,Pit,,San Giljan,35.92139,14.48785,Shared room,11,1,1,0,2019-12-23,15,90
22077681,St Julian's Studio,18138762,Darren,,San Giljan,35.92199,14.48834,Entire home/apt,29,1,75,6,2020-04-10,2,31
39726911,Beautiful Villa with pool in St. Julian's,2987073,Pit,,San Giljan,35.92014,14.48654,Shared room,10,1,1,0,2019-10-31,15,365
41994506,★ Studio ★ Centre of St Julians | Walk Everywhere,299683219,Urban Living,,San Giljan,35.92399,14.48887,Entire home/apt,30,2,14,14,2021-01-02,12,216
44370926,Cosy Studio by the Sea | Enhanced Cleaning,351823696,Adelbert,,San Giljan,35.92576,14.48697,Entire home/apt,32,1,4,4,2020-10-28,25,316
44096754,Seafront Studio in St George's Bay,351823696,Adelbert,,San Giljan,35.92539,14.48652,Entire home/apt,29,1,4,4,2021-01-02,25,271
23490769,LUXURY Studio-flat  IN PACEVILLE,104094953,Federica,,San Giljan,35.92307,14.4903,Entire home/apt,37,2,70,6,2020-12-27,3,260
24672371,Best Location 1 bedroom modern apartment,18673912,Mark,,San Giljan,35.92244,14.49046,Entire home/apt,28,1,48,5,2020-03-31,7,326
20765707,Designer Finished Studio Apartment,18673912,Mark,,San Giljan,35.92186,14.48987,Entire home/apt,45,1,88,24,2020-12-30,7,341
116725,Sea Front Villa,589735,TwoRoom,,San Pawl il-Bahar,35.95125,14.42455,Entire home/apt,105,5,72,1,2020-02-29,5,31
23719657,Spinola Bay 2 Bedroom Duplex with amazing Terrace,29338819,Moritz,,San Giljan,35.91987,14.48924,Entire home/apt,95,4,47,9,2021-01-08,1,77
42116813,"Perfect location,1 min away from sea-St Julians-FR",250838077,Luana,,San Giljan,35.91746,14.48994,Entire home/apt,100,3,1,1,2020-08-03,3,184
42961398,"Sea View Triplex, Double Room 3",331793979,Ania,,San Giljan,35.92053,14.4926,Private room,80,2,0,0,,11,245
44378669,"St. Julians - Doublebd pvt kitchen, bath & terrace",349296546,Matthew,,San Giljan,35.91429,14.48485,Private room,81,3,0,0,,21,1
19957159,Lovely and quiet,30720700,Talal,,San Giljan,35.91136,14.48496,Private room,40,1,9,0,2019-12-01,1,334
3400420,"Seaside penthouse, stunning views, Marsalforn Gozo",17150757,Clare,,Zebbug (Ghawdex),36.0766,14.25612,Entire home/apt,65,5,82,6,2020-12-05,1,344
3514444,The Historical CUTTY JEAN Cabin 3 *PRIME LOCATION*,919215,Capt. Charles,,Sliema,35.90698,14.50787,Private room,71,1,75,0,2020-01-10,5,365
3567021,Seafront central Apartment - amazing view,17959338,Peppino,,Marsascala,35.86459,14.56662,Entire home/apt,40,1,71,8,2020-11-25,1,341
3586592,The Historical CUTTY JEAN Cabin 2 *PRIME LOCATION*,919215,Capt. Charles,,Sliema,35.90698,14.50787,Private room,71,1,30,0,2019-10-15,5,365
190313,The Historical CUTTY JEAN Cabin 1 *PRIME LOCATION*,919215,Capt. Charles,,Sliema,35.90698,14.50787,Private room,71,1,34,0,2019-02-03,5,365
503167,Historic Birgu*Marina*EnsuiteShower,2477574,Deborah,,Birgu,35.89194,14.5194,Private room,70,3,27,0,2019-05-24,1,365
847075,Valletta Vintage - GALLERY,1351697,Valletta Vintage,,Valletta,35.89652,14.51642,Entire home/apt,110,2,195,3,2020-10-27,6,346
1009244,Valletta dream  penthaus terrace,4653048,Joseph Charles,,Valletta,35.89538,14.51424,Entire home/apt,402,1,134,3,2020-03-07,13,170
1099375,Situated  across the beautiful city of Valletta,5772496,Desiree,,Sliema,35.9084,14.50279,Private room,30,3,205,4,2020-08-27,2,363
1165218,Sea Front Apartment in Marsaskala,6381933,Dario,,Marsascala,35.86675,14.57233,Entire home/apt,70,1,43,0,2018-05-14,2,330
1170614,The Ascot - By The Sea,6409004,Loving Malta,,San Pawl il-Bahar,35.95395,14.41312,Entire home/apt,90,3,39,0,2019-11-01,2,346
1461515,SEAFRONT DELUXE MARSALFORN APARTMENT,7030384,Joseph,,Zebbug (Ghawdex),36.07177,14.25806,Entire home/apt,50,2,61,5,2020-08-31,7,296
1846148,Valletta Central Compact ONEBedroom Apartment,9644473,Nigel,,Birgu,35.8919,14.5195,Entire home/apt,38,1,40,0,2019-10-12,5,365
2681391,Stunning Seaside Apt 2  ( Xlendi ),13723907,Anthony,,Munxar,36.03028,14.21682,Entire home/apt,50,2,7,1,2020-10-23,2,364
2761857,★AMAZING VIEWS★ w/POOL|CLEANING PROTOCOLS ADOPTED,2442805,Aaron,,Sliema,35.91047,14.51064,Entire home/apt,90,1,65,4,2020-09-15,26,263
22984251,Anna Flat Apartment,170428650,Roberta,,San Giljan,35.91132,14.48553,Entire home/apt,130,3,43,3,2020-08-29,1,364
3756149,Single bedroom in a townhouse,18567802,Eva,,Pieta,35.89661,14.49325,Private room,20,2,216,4,2020-03-14,1,365
4364960,Grecale boat charters,20618996,Gabriele,,Marsaxlokk,35.83967,14.54513,Entire home/apt,1121,1,7,0,2019-06-08,5,365
36834375,Penthouse with seaviews,260615329,Luis,,San Giljan,35.91628,14.48487,Entire home/apt,100,2,1,0,2019-08-28,1,365
4447293,Comfortable home very close 2 beach,23079919,Anton,,Zebbug (Ghawdex),36.07221,14.26005,Entire home/apt,36,4,54,2,2020-10-22,1,0
4599634,Panoramic Seafront Studio S2 *Airconditioned*,577652,Victor,,Zebbug (Ghawdex),36.07219,14.25969,Entire home/apt,35,3,102,5,2021-01-05,11,334
2983509,"Highly Furnished Flat, Sandy Beach",15215973,Mauro,,San Giljan,35.9163,14.49502,Entire home/apt,110,1,42,0,2019-08-06,1,337
11184166,New decorated Apartment with views,38583359,Massimo,,San Giljan,35.91333,14.48561,Entire home/apt,60,3,1,0,2018-10-11,4,365
43204875,Escape to St Julians -Luxury Triple Room,137633608,Robert,,San Giljan,35.91343,14.4853,Private room,70,4,0,0,,3,365
41911053,"Villa n St Julians, 2 single beds & huge terrace 6",98349920,Richard,,San Giljan,35.91524,14.48329,Private room,40,1,0,0,,14,365
43184947,Escape to St Julians - Double Room Panoramic Views,137633608,Robert,,San Giljan,35.91322,14.48389,Private room,70,4,0,0,,3,242
44084610,Comet Guest House3,349739595,Comet,,San Giljan,35.91657,14.4858,Shared room,9,2,0,0,,18,276
6865550,Luxurious room with a private en suite bathroom.,24512896,Tonio,,San Giljan,35.91483,14.48434,Hotel room,90,1,74,0,2018-08-21,2,365
3081646,Seafront Beach Flat,15682975,Stephanie,,Marsascala,35.86697,14.57218,Entire home/apt,55,3,73,0,2020-01-21,2,364
3082045,Seafront apartment,15682975,Stephanie,,Marsascala,35.86604,14.56897,Entire home/apt,70,3,26,0,2020-01-03,2,0
3131450,Seafront Penthouse,1483790,Mariella,,Gzira,35.90468,14.49652,Entire home/apt,85,2,114,3,2020-09-05,5,0
4661409,Cabin Cruiser in Picturesque Mgarr Marina Gozo,24116572,Maurice,,Ghajnsielem,36.02587,14.30178,Entire home/apt,114,2,4,0,2018-07-08,1,365
4683816,The Historical CUTTY JEAN Cabin 4 *PRIME LOCATION*,919215,Capt. Charles,,Sliema,35.90698,14.50787,Private room,71,1,7,0,2019-10-24,5,365
4807349,Catherine's No 2 Air-conditioned studio,577652,Victor,,Zebbug (Ghawdex),36.07238,14.25825,Entire home/apt,33,3,116,9,2020-11-01,11,365
5015701,"LOCATION, LUXURY- SEAFRONT PROMENADE AT FRONT DOOR",11195288,Marylene,,Sliema,35.9163,14.49734,Entire home/apt,170,3,19,2,2020-08-18,4,68
6932104,Large ensuite Twin /King bedded Room,24512896,Tonio,,San Giljan,35.91486,14.48349,Hotel room,90,1,75,0,2019-08-26,2,365
44044953,Habitación triple con terraza privada,308765077,German,,San Giljan,35.92127,14.48677,Private room,50,1,2,2,2020-08-17,8,326
47831826,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.9212,14.48989,Private room,54,1,0,0,,109,365
47866725,Serviced long/short term LUX Rooms in St Julians,385341680,360 Deluxe Rooms,,San Giljan,35.92157,14.48974,Private room,56,1,0,0,,19,365
47947970,Privilege LUX room with Spinola Views and Service,222527557,360 Estates,,San Giljan,35.91986,14.49069,Private room,70,1,0,0,,109,365
32155907,"Double bedroom, nice position in shared apartment",6899688,Seby,,San Giljan,35.91723,14.48759,Private room,120,3,2,0,2019-05-18,7,98
27954741,Double room very close to the sea and paceville,188756607,Steven,,San Giljan,35.92049,14.48877,Private room,45,1,4,0,2018-11-23,8,50
12513415,Home Sweet Home B&B #2  (Private Bathroom),43918574,Bernardette & David,,San Giljan,35.91729,14.4888,Private room,45,3,53,2,2020-08-13,2,365
152275,"2. St. Julians, Private Room  with AC",732702,Santina,,San Giljan,35.91796,14.48802,Private room,28,2,53,2,2020-08-01,2,302
47866718,Serviced long/short term LUX Rooms in St Julians,385341680,360 Deluxe Rooms,,San Giljan,35.92068,14.49136,Private room,56,1,0,0,,19,365
47832126,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92004,14.49144,Private room,54,1,0,0,,109,365
33935102,St Julian’s 30 seconds from Spinola Bay!,250912920,Marlena Karolina,,San Giljan,35.91777,14.48933,Private room,129,1,1,0,2019-08-15,1,180
5038642,sea breeze apartment,25994507,Andrew,,San Pawl il-Bahar,35.9463,14.38992,Entire home/apt,27,1,27,1,2020-09-27,1,365
5064324,"""St. Matthews"" by the Sea",26151887,Joe,,Ta' Xbiex,35.90156,14.50009,Private room,20,2,61,3,2020-09-01,2,363
5682888,Water fron flat - balcony,4653048,Joseph Charles,,Gzira,35.90672,14.5012,Entire home/apt,172,2,45,0,2019-10-19,13,299
5718241,Duplex Penthouse with 60m² terrace,29646800,Godwin,,Munxar,36.02999,14.21702,Entire home/apt,60,1,262,0,2019-11-02,1,154
5828626,D6-Panoramic Seafront Apartment -*Aircon*-,577652,Victor,,Zebbug (Ghawdex),36.07707,14.25358,Entire home/apt,35,3,94,7,2020-11-29,11,353
3222862,Double Bedroom + Private Bathroom,16318992,Valmore,,San Giljan,35.91909,14.49427,Private room,52,3,142,4,2020-08-15,1,328
3264629,Luxury Apt - Open Sea Views.,1518006,Mark,,Sliema,35.91698,14.51698,Entire home/apt,150,5,4,0,2016-04-01,2,1
47823228,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92046,14.49104,Private room,60,1,0,0,,109,365
47825909,Luxury in the heart of St Julians with Pool & Gym,222527557,360 Estates,,San Giljan,35.92136,14.4912,Private room,59,1,0,0,,109,365
26767336,Qui Si Sana Boutique 3-Bedroom  Apartment,201255245,ST Properties,,Sliema,35.91174,14.5086,Entire home/apt,300,3,5,1,2020-10-23,12,365
26949756,Stunning seafront penthouse,149272383,Matt,,San Pawl il-Bahar,35.94924,14.38667,Entire home/apt,99,3,61,22,2020-10-16,1,0
6277864,6* Your Sea Views - 3 bedroom Apartment Malta,13965025,Pam,,Sliema,35.90558,14.50916,Entire home/apt,217,2,78,4,2020-08-29,2,32
6318390,5* Your Perfect Holiday-3 bedroom Apartment Malta,13965025,Pam,,Sliema,35.90634,14.50984,Entire home/apt,209,2,76,5,2020-07-31,2,1
6595784,"By the Sea Malta, a home away directly by the sea",34505097,Hermine,,San Pawl il-Bahar,35.95075,14.40775,Entire home/apt,114,3,25,0,2019-09-24,3,286
27020887,The Warren: Seafront house with terrace in Xemxija,191316036,Christine,,San Pawl il-Bahar,35.94647,14.38371,Entire home/apt,20,6,12,3,2021-01-03,1,269
6834680,Seafront Apartment in Xemxija Bay,35807401,Diane,,San Pawl il-Bahar,35.94556,14.38467,Entire home/apt,75,3,18,0,2018-10-29,1,92
16593184,Large 3 double bedroom in Sliema.,90902461,Cecil,,Gzira,35.90666,14.49804,Entire home/apt,95,21,1,0,2018-04-21,1,179
27087605,"New, 1 bedroom Seafront apt in St. Paul's Bay (2)",14163414,Irina & Blago,,San Pawl il-Bahar,35.94648,14.38834,Entire home/apt,35,3,20,0,2019-10-26,18,365
27326731,Special room in the most beautiful place of Gzira,88520056,Melek,,Gzira,35.90613,14.49792,Private room,25,2,0,0,,3,184
27414927,The Snop House Senglea (confort bedroom),60459326,Olivier,,Bormla,35.88509,14.51645,Hotel room,113,2,2,0,2019-11-03,4,357
27650536,Marvellous sea front apartment in St. Jullian's,7843684,Asaf,,San Giljan,35.91638,14.49385,Entire home/apt,100,3,20,1,2020-03-01,1,153
16629792,"Amazing, luxurious apartment",6834363,Olga,,San Giljan,35.92059,14.49442,Entire home/apt,76,365,0,0,,1,364
6893065,Waterfront apartment with sea and cliff views,15034058,Claire,,Munxar,36.02882,14.21427,Entire home/apt,85,3,39,6,2021-01-02,1,307
7223284,Unique Lighthouse Stay Apartment A,37814026,Din L-Art,,Marsaxlokk,35.83219,14.56393,Entire home/apt,90,2,18,1,2020-11-29,2,357
7255329,Sailing Yacht - A unique stay,16716962,Matthew,,Gzira,35.90283,14.49655,Entire home/apt,357,1,2,0,2017-08-03,2,363
7299900,"Air-Con Sunset, Sea, Cliff Views apt, Xlendi Gozo",38236613,Karl,,Munxar,36.02969,14.2157,Entire home/apt,50,4,66,6,2020-09-29,1,365
7400166,Seafront Three Bedroom,28059024,Fabio,,San Giljan,35.91913,14.4925,Entire home/apt,210,3,187,4,2020-03-05,2,204
7475546,Waterside Apartment Marsalforn Gozo,2792542,Dolphin Gozo Rentals,,Zebbug (Ghawdex),36.07215,14.25968,Entire home/apt,75,3,12,1,2020-08-16,9,275
7656184,Waterfront Apartment,16573646,Laurie,,Bormla,35.88719,14.5153,Entire home/apt,20,3,54,6,2020-11-13,11,365
8113032,Saint Julian's Sea Front  Apartment,1008571,The Warehouse Group Letting,,San Giljan,35.91854,14.49215,Entire home/apt,240,8,0,0,,10,0
28268396,Quayside Apartments - Michael,43882507,Jeffrey,,Marsaxlokk,35.84043,14.54562,Entire home/apt,66,3,2,0,2019-07-29,11,365
28290863,Quayside Apartments - Glenn,43882507,Jeffrey,,Marsaxlokk,35.84074,14.54611,Entire home/apt,71,3,3,0,2019-09-20,11,364
